episode_id,controller,trajectory_kind,shift_type,shift_intensity,shift_time,unseen,compound_shift,condition_group,rmse,mae,final_position_error,heading_error,success,recovery_time,control_smoothness,control_energy_proxy,peak_error_after_shift,mean_error_after_shift,robustness_score,mean_estimated_uncertainty,peak_estimated_uncertainty,mean_structure_uncertainty,mean_disturbance_uncertainty,mean_correction_gain,post_shift_correction_gain,mean_structure_gain,post_shift_structure_gain,mean_disturbance_gain,post_shift_disturbance_gain
eval_2024_friction_shift_mild_02,adaptive_gru_nominal,spline,friction_shift,mild,7.808362605128902,0,0,in_distribution_single_shift,0.08686152845621109,0.04542389139533043,0.014288504607975483,0.03438924252986908,1.0,0.34999990463256836,0.06940054148435593,0.2438662201166153,0.019784286618232727,0.013559238985180855,0.9168040381144984,0.1737040877342224,0.38490334153175354,0.27626150846481323,0.1184808611869812,1.0,1.0,1.0,1.0,1.0,1.0
eval_2024_friction_shift_mild_02,adaptive_gru_uncertainty,spline,friction_shift,mild,7.808362605128902,0,0,in_distribution_single_shift,0.0844079852104187,0.04262427240610123,0.009180765599012375,0.03388133645057678,1.0,0.34999990463256836,0.06090261787176132,0.24341470003128052,0.01888568326830864,0.011796046048402786,0.9190562182507902,0.18825240433216095,0.3408302366733551,0.30725541710853577,0.12417382746934891,0.9757340550422668,0.9711825251579285,0.9995003938674927,0.9990115165710449,0.9757340550422668,0.9711825251579285
eval_2024_friction_shift_mild_03,baseline,circle,friction_shift,mild,4.6248974592706,0,0,in_distribution_single_shift,0.08096164464950562,0.0536729134619236,0.03629511967301369,0.0367918461561203,1.0,0.34999990463256836,0.054198089987039566,0.3716214895248413,0.0371069572865963,0.03020605258643627,0.9222290631852106,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2024_friction_shift_mild_03,adaptive_mlp,circle,friction_shift,mild,4.6248974592706,0,0,in_distribution_single_shift,0.0783790871500969,0.04245505854487419,0.00842217542231083,0.03145033121109009,1.0,0.34999990463256836,0.058209531009197235,0.37454572319984436,0.01959920860826969,0.012140552513301373,0.924613850868705,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2024_friction_shift_mild_03,adaptive_gru_nominal,circle,friction_shift,mild,4.6248974592706,0,0,in_distribution_single_shift,0.07692120969295502,0.043355196714401245,0.02349017560482025,0.029593538492918015,1.0,0.34999990463256836,0.06406216323375702,0.37782859802246094,0.0268489271402359,0.014329819940030575,0.925962807626348,0.202000692486763,1.1727367639541626,0.3113061487674713,0.1431439220905304,1.0,1.0,1.0,1.0,1.0,1.0
eval_2024_friction_shift_mild_03,adaptive_gru_uncertainty,circle,friction_shift,mild,4.6248974592706,0,0,in_distribution_single_shift,0.07715236395597458,0.043072838336229324,0.019884036853909492,0.028571968898177147,1.0,0.34999990463256836,0.06823351979255676,0.373904287815094,0.028192156925797462,0.014477820135653019,0.9257487921122197,0.23019617795944214,1.0852711200714111,0.34541136026382446,0.16815724968910217,0.966472327709198,0.97308349609375,0.9988020658493042,0.9983687400817871,0.966472327709198,0.97308349609375
eval_2024_friction_shift_medium_00,baseline,lane_change,friction_shift,medium,6.557903844568428,1,0,hard_unseen_trajectory,0.1364365965127945,0.09651761502027512,0.08023616671562195,0.0445445291697979,1.0,0.35000038146972656,0.10472536087036133,1.4515049457550049,0.17119915783405304,0.10145580023527145,0.8724616356161614,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2024_friction_shift_medium_00,adaptive_mlp,lane_change,friction_shift,medium,6.557903844568428,1,0,hard_unseen_trajectory,0.12634557485580444,0.08011818677186966,0.04123261943459511,0.04132559895515442,1.0,0.35000038146972656,0.11280901730060577,1.4205175638198853,0.136856347322464,0.06629247963428497,0.8813102354958962,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2024_friction_shift_medium_00,adaptive_gru_nominal,lane_change,friction_shift,medium,6.557903844568428,1,0,hard_unseen_trajectory,0.1167856976389885,0.06509959697723389,0.016101988032460213,0.037808921188116074,1.0,0.35000038146972656,0.11650746315717697,1.436961054801941,0.11856449395418167,0.03998637944459915,0.8897758537994097,0.16690900921821594,0.40512147545814514,0.3101671040058136,0.08977001905441284,1.0,1.0,1.0,1.0,1.0,1.0
eval_2024_friction_shift_medium_00,adaptive_gru_uncertainty,lane_change,friction_shift,medium,6.557903844568428,1,0,hard_unseen_trajectory,0.11991169303655624,0.07198883593082428,0.021954834461212158,0.03795437142252922,1.0,0.35000038146972656,0.11405085772275925,1.3901290893554688,0.12310589849948883,0.04940576106309891,0.8869987614259979,0.18468426167964935,0.7039816975593567,0.3341246247291565,0.10421635210514069,0.9838380217552185,0.9979470372200012,0.9984346628189087,0.9965455532073975,0.9838380217552185,0.9979470372200012
eval_2024_friction_shift_medium_01,baseline,spline,friction_shift,medium,3.832625801644978,0,0,in_distribution_single_shift,0.09448855370283127,0.06492714583873749,0.04589919000864029,0.027504026889801025,1.0,0.35000014305114746,0.0550750307738781,0.2524773180484772,0.06212031841278076,0.04685254395008087,0.9098381488442548,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2024_friction_shift_medium_01,adaptive_mlp,spline,friction_shift,medium,3.832625801644978,0,0,in_distribution_single_shift,0.08886108547449112,0.051264259964227676,0.02572951465845108,0.019381696358323097,1.0,0.35000014305114746,0.059541236609220505,0.26343849301338196,0.034686241298913956,0.026156483218073845,0.9149726677406275,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
eval_2024_friction_shift_medium_01,adaptive_gru_nominal,spline,friction_shift,medium,3.832625801644978,0,0,in_distribution_single_shift,0.08875053375959396,0.05024730786681175,0.01788751222193241,0.022928891703486443,1.0,0.35000014305114746,0.05862753465771675,0.2646676301956177,0.05136801674962044,0.025644680485129356,0.9150738251295887,0.15475638210773468,0.3495001196861267,0.3162928819656372,0.0677751898765564,1.0,1.0,1.0,1.0,1.0,1.0
