episode_id,controller,trajectory_kind,shift_type,shift_intensity,shift_time,unseen,rmse,mae,final_position_error,heading_error,success,recovery_time,control_smoothness,control_energy_proxy,peak_error_after_shift,mean_error_after_shift,robustness_score
eval_2025_friction_shift_mild_00,adaptive,spline,friction_shift,mild,6.8894383771049075,1,0.08304858207702637,0.06000857800245285,0.08522327989339828,0.06558548659086227,1.0,0.34999990463256836,0.07489977031946182,0.8923319578170776,0.08522327989339828,0.04750682786107063,0.9203064357358963
eval_2025_friction_shift_mild_01,baseline,figure8,friction_shift,mild,6.8425137367871995,0,0.1197599321603775,0.08276057988405228,0.06404927372932434,0.05012109875679016,1.0,0.35000038146972656,0.07119432836771011,1.0728005170822144,0.08946839720010757,0.05771324411034584,0.8871333833501136
eval_2025_friction_shift_mild_01,adaptive,figure8,friction_shift,mild,6.8425137367871995,0,0.11605551093816757,0.0760127604007721,0.02664131112396717,0.047723595052957535,1.0,0.35000038146972656,0.0722995176911354,1.105557918548584,0.07197463512420654,0.04737258702516556,0.8904257935543708
eval_2025_friction_shift_mild_02,baseline,lane_change,friction_shift,mild,8.15149847529994,0,0.06215487793087959,0.04103716090321541,0.03155794367194176,0.029284702613949776,1.0,0.35000038146972656,0.05802547186613083,0.19389230012893677,0.0360226184129715,0.025572149083018303,0.9397373309462985
eval_2025_friction_shift_mild_02,adaptive,lane_change,friction_shift,mild,8.15149847529994,0,0.06066809594631195,0.038863759487867355,0.01814369112253189,0.03138269484043121,1.0,0.35000038146972656,0.0609908327460289,0.19893991947174072,0.02282257005572319,0.016082270070910454,0.9411355546495145
eval_2025_friction_shift_mild_03,baseline,sinusoid,friction_shift,mild,7.526758740788915,0,0.20897948741912842,0.09348955750465393,0.010420458391308784,0.10257218033075333,1.0,0.34999990463256836,0.0665978342294693,0.4541785717010498,0.04537827521562576,0.02756546624004841,0.8114118796245063
eval_2025_friction_shift_mild_03,adaptive,sinusoid,friction_shift,mild,7.526758740788915,0,0.2076762318611145,0.08930504322052002,0.023350287228822708,0.10166307538747787,1.0,0.34999990463256836,0.07744567841291428,0.46340295672416687,0.03787091374397278,0.024192500859498978,0.812470046047329
eval_2025_friction_shift_medium_00,baseline,circle,friction_shift,medium,5.33946324267878,1,0.06784933060407639,0.048400070518255234,0.055502478033304214,0.02164902351796627,1.0,0.35000038146972656,0.05647284537553787,0.116977259516716,0.05727950111031532,0.046647995710372925,0.9344012486433835
eval_2025_friction_shift_medium_00,adaptive,circle,friction_shift,medium,5.33946324267878,1,0.06090417876839638,0.03741230070590973,0.029755210503935814,0.020571740344166756,1.0,0.35000038146972656,0.058632977306842804,0.11901585012674332,0.036520346999168396,0.028480540961027145,0.9409133949368866
eval_2025_friction_shift_medium_01,baseline,spline,friction_shift,medium,6.906347636782948,0,0.047063831239938736,0.036158375442028046,0.07894691079854965,0.031151605769991875,1.0,0.34999990463256836,0.052556362003088,0.20747651159763336,0.07894691079854965,0.046877674758434296,0.9540264989524115
eval_2025_friction_shift_medium_01,adaptive,spline,friction_shift,medium,6.906347636782948,0,0.040577057749032974,0.02835017256438732,0.03477400168776512,0.02922067418694496,1.0,0.34999990463256836,0.057991623878479004,0.21227087080478668,0.04376750811934471,0.03092369996011257,0.9602351680998551
eval_2025_friction_shift_medium_02,baseline,lane_change,friction_shift,medium,7.780455708974332,0,0.1722279042005539,0.08579670637845993,0.04104895517230034,0.058059245347976685,1.0,0.35000038146972656,0.061010804027318954,0.29825127124786377,0.04776240885257721,0.03410273790359497,0.8417873044428307
eval_2025_friction_shift_medium_02,adaptive,lane_change,friction_shift,medium,7.780455708974332,0,0.1692844182252884,0.07774709910154343,0.02420448139309883,0.055091485381126404,1.0,0.35000038146972656,0.06344137340784073,0.3041895925998688,0.029076818376779556,0.021062318235635757,0.8442687438169911
eval_2025_friction_shift_medium_03,baseline,sinusoid,friction_shift,medium,7.9861067437392155,0,0.14697609841823578,0.08876469731330872,0.06414138525724411,0.06267295032739639,1.0,0.35000038146972656,0.06161719188094139,0.8648009300231934,0.11182548105716705,0.07446441799402237,0.8633146117545029
eval_2025_friction_shift_medium_03,adaptive,sinusoid,friction_shift,medium,7.9861067437392155,0,0.14324907958507538,0.0826292484998703,0.04058152064681053,0.06099947169423103,1.0,0.35000038146972656,0.06725601851940155,0.8750259876251221,0.07359381765127182,0.05427170544862747,0.8665382050364023
eval_2025_friction_shift_severe_00,baseline,figure8,friction_shift,severe,3.557828013143357,1,0.1288718432188034,0.10934630781412125,0.1451473832130432,0.05442676693201065,1.0,0.34999990463256836,0.0571967214345932,0.38569578528404236,0.17791269719600677,0.11496249586343765,0.8790866192382762
eval_2025_friction_shift_severe_00,adaptive,figure8,friction_shift,severe,3.557828013143357,1,0.10303299129009247,0.08203002065420151,0.09383057802915573,0.043326057493686676,1.0,0.34999990463256836,0.06165745481848717,0.39366477727890015,0.1145780086517334,0.07681587338447571,0.9020972116397776
eval_2025_friction_shift_severe_01,baseline,circle,friction_shift,severe,5.454756276264584,0,0.06092609465122223,0.050681229680776596,0.06802909821271896,0.04036155343055725,1.0,0.34999990463256836,0.05240780487656593,0.3746226727962494,0.06802909821271896,0.05492694675922394,0.9408927742151354
eval_2025_friction_shift_severe_01,adaptive,circle,friction_shift,severe,5.454756276264584,0,0.050791315734386444,0.03967640548944473,0.035329319536685944,0.03576115891337395,1.0,0.34999990463256836,0.06741879135370255,0.38282427191734314,0.04271288216114044,0.032129041850566864,0.9504769994322558
eval_2025_friction_shift_severe_02,baseline,spline,friction_shift,severe,4.132360936373553,0,0.15590691566467285,0.10579870641231537,0.09051888436079025,0.07986155897378922,1.0,0.34999990463256836,0.06102759763598442,0.5049218535423279,0.12618254125118256,0.08909567445516586,0.8556388332362813
eval_2025_friction_shift_severe_02,adaptive,spline,friction_shift,severe,4.132360936373553,0,0.14529255032539368,0.08479160815477371,0.05369529873132706,0.0702146664261818,1.0,0.34999990463256836,0.0628986731171608,0.5161119103431702,0.08616607636213303,0.058604247868061066,0.8647692675705756
eval_2025_friction_shift_severe_03,baseline,spline,friction_shift,severe,5.663124182204214,0,0.13381072878837585,0.07723353058099747,0.05236555263400078,0.03931298106908798,1.0,0.34999990463256836,0.05673413723707199,0.24917438626289368,0.05236555263400078,0.040580470114946365,0.874755614991003
eval_2025_friction_shift_severe_03,adaptive,spline,friction_shift,severe,5.663124182204214,0,0.12851879000663757,0.06388846784830093,0.02589944750070572,0.038500022143125534,1.0,0.34999990463256836,0.0570768266916275,0.25377076864242554,0.028385618701577187,0.021428121253848076,0.8793970383869847
eval_2025_mass_shift_mild_00,baseline,circle,mass_shift,mild,4.586020602497556,1,0.10217329114675522,0.06514131277799606,0.04679044336080551,0.023694805800914764,1.0,0.35000038146972656,0.04947161674499512,0.16531383991241455,0.06341927498579025,0.04377307742834091,0.9028730782004393
eval_2025_mass_shift_mild_00,adaptive,circle,mass_shift,mild,4.586020602497556,1,0.10271701961755753,0.06570400297641754,0.03318792209029198,0.0325336754322052,1.0,0.35000038146972656,0.07077117264270782,0.1703399121761322,0.07267841696739197,0.04500649496912956,0.9023822938411067
eval_2025_mass_shift_mild_01,baseline,spline,mass_shift,mild,6.798745798476926,0,0.14798790216445923,0.10081236809492111,0.1651538908481598,0.09437607228755951,1.0,0.34999990463256836,0.07079369574785233,0.9903521537780762,0.2594830393791199,0.1393696516752243,0.8624415485549511
eval_2025_mass_shift_mild_01,adaptive,spline,mass_shift,mild,6.798745798476926,0,0.1169922798871994,0.07234665006399155,0.0628013163805008,0.07090477645397186,1.0,0.34999990463256836,0.0779801532626152,0.9630444645881653,0.13234981894493103,0.07317274063825607,0.8895920608879581
eval_2025_mass_shift_mild_02,baseline,spline,mass_shift,mild,4.2627093667726115,0,0.16559475660324097,0.13600827753543854,0.12869322299957275,0.12467299401760101,1.0,0.34999990463256836,0.07943519204854965,1.7247339487075806,0.27242645621299744,0.14511021971702576,0.8473895636438532
eval_2025_mass_shift_mild_02,adaptive,spline,mass_shift,mild,4.2627093667726115,0,0.10965579748153687,0.07865232974290848,0.025257091969251633,0.08215275406837463,1.0,0.34999990463256836,0.08766929060220718,1.6229134798049927,0.123146191239357,0.05725817382335663,0.8961425367352537
eval_2025_mass_shift_mild_03,baseline,circle,mass_shift,mild,7.957854498448114,0,0.10970381647348404,0.07531282305717468,0.17232389748096466,0.044770125299692154,1.0,0.35000038146972656,0.06366893649101257,1.0233180522918701,0.17232389748096466,0.11907399445772171,0.8960995059071555
eval_2025_mass_shift_mild_03,adaptive,circle,mass_shift,mild,7.957854498448114,0,0.0928095355629921,0.061740290373563766,0.12041216343641281,0.0366295650601387,1.0,0.35000038146972656,0.07309219986200333,1.0111147165298462,0.12041216343641281,0.07480064779520035,0.9113670667817765
eval_2025_mass_shift_medium_00,baseline,figure8,mass_shift,medium,5.171510461388692,1,0.22076521813869476,0.16714727878570557,0.37705278396606445,0.08963610976934433,0.0,0.34999990463256836,0.0659189447760582,1.9846241474151611,0.43498605489730835,0.26016002893447876,0.4811429585536112
eval_2025_mass_shift_medium_00,adaptive,figure8,mass_shift,medium,5.171510461388692,1,0.13002455234527588,0.10319691151380539,0.18405836820602417,0.05889502167701721,1.0,0.34999990463256836,0.08337599784135818,1.8649855852127075,0.25074735283851624,0.14686962962150574,0.8780738718830198
eval_2025_mass_shift_medium_01,baseline,circle,mass_shift,medium,6.598261853855898,0,0.1507876217365265,0.11290151625871658,0.23411068320274353,0.06990090757608414,1.0,0.35000038146972656,0.05767611041665077,0.7999172806739807,0.23411068320274353,0.16523493826389313,0.860030331013183
eval_2025_mass_shift_medium_01,adaptive,circle,mass_shift,medium,6.598261853855898,0,0.11839884519577026,0.0875164195895195,0.12669797241687775,0.053286194801330566,1.0,0.35000038146972656,0.07323820143938065,0.7827719449996948,0.13809652626514435,0.1084996908903122,0.8883416711399043
eval_2025_mass_shift_medium_02,baseline,spline,mass_shift,medium,4.644685974633748,0,0.21053792536258698,0.15013113617897034,0.20960552990436554,0.16840526461601257,1.0,0.34999990463256836,0.06662571430206299,0.7307971715927124,0.2732495963573456,0.13960766792297363,0.810148329401567
eval_2025_mass_shift_medium_02,adaptive,spline,mass_shift,medium,4.644685974633748,0,0.17781208455562592,0.11187204718589783,0.06602514535188675,0.13318711519241333,1.0,0.34999990463256836,0.07960990071296692,0.7121954560279846,0.16164693236351013,0.07795381546020508,0.8370997126742642
eval_2025_mass_shift_medium_03,baseline,spline,mass_shift,medium,5.4188932680776825,0,0.22342392802238464,0.15648552775382996,0.3768700063228607,0.1259327083826065,0.0,0.34999990463256836,0.07014646381139755,1.6107099056243896,0.5302760601043701,0.24171729385852814,0.47986543804497656
eval_2025_mass_shift_medium_03,adaptive,spline,mass_shift,medium,5.4188932680776825,0,0.12480118125677109,0.09677240997552872,0.13664835691452026,0.0924653559923172,1.0,0.34999990463256836,0.078031025826931,1.5148228406906128,0.27196943759918213,0.13245649635791779,0.8826723769528894
eval_2025_mass_shift_severe_00,baseline,lane_change,mass_shift,severe,5.890987253879892,1,0.08225768804550171,0.05431164428591728,0.011076079681515694,0.03514758497476578,1.0,0.34999990463256836,0.08560086786746979,0.8885394334793091,0.1108979806303978,0.045373234897851944,0.9210345885109797
eval_2025_mass_shift_severe_00,adaptive,lane_change,mass_shift,severe,5.890987253879892,1,0.07677606493234634,0.04827041178941727,0.012248720973730087,0.03091328777372837,1.0,0.34999990463256836,0.09068083763122559,0.8860441446304321,0.0833304300904274,0.03337110951542854,0.9260972160304952
eval_2025_mass_shift_severe_01,baseline,figure8,mass_shift,severe,5.152638702470261,0,0.2457326352596283,0.1743454784154892,0.5746787786483765,0.21947039663791656,0.0,0.34999990463256836,0.07485984265804291,1.9577412605285645,0.5746787786483765,0.2587422728538513,0.4692787867848318
eval_2025_mass_shift_severe_01,adaptive,figure8,mass_shift,severe,5.152638702470261,0,0.16516774892807007,0.12157368659973145,0.39664965867996216,0.15563683211803436,0.0,0.34999990463256836,0.0813574492931366,1.982792615890503,0.39664965867996216,0.16981959342956543,0.5086508896542055
eval_2025_mass_shift_severe_02,baseline,lane_change,mass_shift,severe,4.461226334629911,0,0.13189424574375153,0.09556420147418976,0.008208636194467545,0.08165688812732697,1.0,0.34999990463256836,0.06190088763833046,0.42034727334976196,0.31010186672210693,0.11752890050411224,0.8764336767701832
eval_2025_mass_shift_severe_02,adaptive,lane_change,mass_shift,severe,4.461226334629911,0,0.08430685847997665,0.06329398602247238,0.01293234247714281,0.05149560794234276,1.0,0.34999990463256836,0.0840417891740799,0.4406501352787018,0.17430232465267181,0.06430142372846603,0.9191491641008102
eval_2025_mass_shift_severe_03,baseline,lane_change,mass_shift,severe,4.468562491772769,0,0.17919449508190155,0.11030026525259018,0.027655044570565224,0.06780087947845459,1.0,0.34999990463256836,0.06115934997797012,0.33821186423301697,0.20326995849609375,0.07759464532136917,0.8359432967248766
eval_2025_mass_shift_severe_03,adaptive,lane_change,mass_shift,severe,4.468562491772769,0,0.16680647432804108,0.08847541362047195,0.002905550878494978,0.04946308210492134,1.0,0.34999990463256836,0.0855865627527237,0.36243119835853577,0.11768533289432526,0.04402868077158928,0.8463633885326184
eval_2025_actuator_delay_mild_00,baseline,spline,actuator_delay,mild,5.713899710267819,1,0.06841067969799042,0.042375121265649796,0.027109619230031967,0.03898867964744568,1.0,0.34999990463256836,0.06050275266170502,0.33264824748039246,0.04612300917506218,0.025847261771559715,0.9338768705424612
eval_2025_actuator_delay_mild_00,adaptive,spline,actuator_delay,mild,5.713899710267819,1,0.06806156039237976,0.04148845002055168,0.029001083225011826,0.03132854029536247,1.0,0.34999990463256836,0.06858312338590622,0.31890299916267395,0.03381538763642311,0.022950876504182816,0.934202961906114
eval_2025_actuator_delay_mild_01,baseline,circle,actuator_delay,mild,8.091183920153203,0,0.08504727482795715,0.04219736531376839,0.00554526736959815,0.04025235399603844,1.0,0.34999942779541016,0.05531346797943115,0.2775067985057831,0.014597606845200062,0.011559071019291878,0.9184688629176154
eval_2025_actuator_delay_mild_01,adaptive,circle,actuator_delay,mild,8.091183920153203,0,0.08562248945236206,0.04977620020508766,0.0046949186362326145,0.04334621503949165,1.0,0.34999942779541016,0.059515662491321564,0.27878305315971375,0.025495484471321106,0.014841491356492043,0.9179406981142271
eval_2025_actuator_delay_mild_02,baseline,spline,actuator_delay,mild,7.722943475259305,0,0.09262178838253021,0.05077620968222618,0.007465234491974115,0.0458320714533329,1.0,0.35000038146972656,0.06093277037143707,0.17614740133285522,0.034160371869802475,0.022081870585680008,0.9115381894423265
eval_2025_actuator_delay_mild_02,adaptive,spline,actuator_delay,mild,7.722943475259305,0,0.09163285046815872,0.04782944917678833,0.0008462012629024684,0.04492640122771263,1.0,0.35000038146972656,0.13825717568397522,0.18797273933887482,0.03386395052075386,0.01622025854885578,0.9124400900065902
eval_2025_actuator_delay_mild_03,baseline,spline,actuator_delay,mild,6.6641387401977665,0,0.10057906806468964,0.05561245605349541,0.026321060955524445,0.03601576387882233,1.0,0.34999990463256836,0.056320078670978546,0.2807733714580536,0.06178150326013565,0.033872175961732864,0.9043136072591221
eval_2025_actuator_delay_mild_03,adaptive,spline,actuator_delay,mild,6.6641387401977665,0,0.09938868880271912,0.053346697241067886,0.022724725306034088,0.03174158185720444,1.0,0.34999990463256836,0.09722666442394257,0.2815253436565399,0.05734872817993164,0.031514909118413925,0.9053907243852761
eval_2025_actuator_delay_medium_00,baseline,figure8,actuator_delay,medium,7.937893670738321,1,0.06585506349802017,0.037439968436956406,0.023974237963557243,0.035862818360328674,1.0,0.34999990463256836,0.05243484303355217,0.2956938147544861,0.03099931962788105,0.020571738481521606,0.9362665536574181
eval_2025_actuator_delay_medium_00,adaptive,figure8,actuator_delay,medium,7.937893670738321,1,0.06404383480548859,0.03988943621516228,0.026119384914636612,0.03187388554215431,1.0,0.34999990463256836,0.05540633946657181,0.2974276840686798,0.027402928099036217,0.02142646349966526,0.9379638831651983
eval_2025_actuator_delay_medium_01,baseline,circle,actuator_delay,medium,4.274921494363141,0,0.09360074996948242,0.059898391366004944,0.03346725553274155,0.026631953194737434,1.0,0.34999990463256836,0.05859334394335747,0.9000896215438843,0.04824358969926834,0.038900867104530334,0.9106462652208306
eval_2025_actuator_delay_medium_01,adaptive,circle,actuator_delay,medium,4.274921494363141,0,0.09330116957426071,0.058211520314216614,0.025580119341611862,0.025872543454170227,1.0,0.34999990463256836,0.09181572496891022,0.9014167785644531,0.045017581433057785,0.03610030189156532,0.9109191178574823
eval_2025_actuator_delay_medium_02,baseline,figure8,actuator_delay,medium,4.150435653845764,0,0.057102020829916,0.0530506856739521,0.07670820504426956,0.03852517530322075,1.0,0.34999990463256836,0.056790791451931,0.4852721095085144,0.09430565685033798,0.057187434285879135,0.9444977060112512
eval_2025_actuator_delay_medium_02,adaptive,figure8,actuator_delay,medium,4.150435653845764,0,0.051541585475206375,0.04762408137321472,0.07409555464982986,0.034978870302438736,1.0,0.34999990463256836,0.07442344725131989,0.48559263348579407,0.08604961633682251,0.04986931383609772,0.9497641527473241
eval_2025_actuator_delay_medium_03,baseline,lane_change,actuator_delay,medium,7.520169707829968,0,0.045168593525886536,0.030750500038266182,0.006421381141990423,0.04409656673669815,1.0,0.34999990463256836,0.06341841071844101,0.2201252281665802,0.11223559826612473,0.039846792817115784,0.9558363204326651
eval_2025_actuator_delay_medium_03,adaptive,lane_change,actuator_delay,medium,7.520169707829968,0,0.042534321546554565,0.0311124287545681,0.014004485681653023,0.03992629423737526,1.0,0.34999990463256836,0.069867342710495,0.21939441561698914,0.09399036318063736,0.0346546396613121,0.9583575726424376
eval_2025_actuator_delay_severe_00,baseline,sinusoid,actuator_delay,severe,6.489380437025267,1,0.12218060344457626,0.06451436877250671,0.026616258546710014,0.046618878841400146,1.0,0.34999990463256836,0.054947759956121445,0.30750712752342224,0.026616258546710014,0.018452472984790802,0.884988522093155
eval_2025_actuator_delay_severe_00,adaptive,sinusoid,actuator_delay,severe,6.489380437025267,1,0.12349215894937515,0.0612642727792263,0.026587406173348427,0.04771536588668823,1.0,0.34999990463256836,0.060486454516649246,0.3036227226257324,0.026587406173348427,0.00981147587299347,0.8838285713614804
eval_2025_actuator_delay_severe_01,baseline,lane_change,actuator_delay,severe,3.605068967186215,0,0.1347588300704956,0.07412216812372208,0.01123750489205122,0.11173716932535172,1.0,0.34999990463256836,0.059859391301870346,0.2329249382019043,0.1418987512588501,0.036479219794273376,0.8739266511038467
eval_2025_actuator_delay_severe_01,adaptive,lane_change,actuator_delay,severe,3.605068967186215,0,0.13083571195602417,0.06742986291646957,0.011219928972423077,0.10159467160701752,1.0,0.34999990463256836,0.11209341883659363,0.23746603727340698,0.0983486995100975,0.027362022548913956,0.8773619026222875
eval_2025_actuator_delay_severe_02,baseline,lane_change,actuator_delay,severe,6.892933630426645,0,0.10551485419273376,0.06747180223464966,0.026225116103887558,0.08086801320314407,1.0,0.34999990463256836,0.06385563313961029,0.3591513931751251,0.20848801732063293,0.08003142476081848,0.8998611060372044
eval_2025_actuator_delay_severe_02,adaptive,lane_change,actuator_delay,severe,6.892933630426645,0,0.0980682522058487,0.0616883784532547,0.007845090702176094,0.07153814285993576,1.0,0.34999990463256836,0.07749926298856735,0.3659612238407135,0.16554036736488342,0.06302186846733093,0.9065870250780115
eval_2025_actuator_delay_severe_03,baseline,lane_change,actuator_delay,severe,6.257844639376997,0,0.13866938650608063,0.07296832650899887,0.012667350471019745,0.04416273906826973,1.0,0.34999990463256836,0.06216925010085106,0.2640620172023773,0.09952859580516815,0.03501114249229431,0.8705157851527487
eval_2025_actuator_delay_severe_03,adaptive,lane_change,actuator_delay,severe,6.257844639376997,0,0.13815709948539734,0.07112107425928116,0.012162875384092331,0.03971954435110092,1.0,0.34999990463256836,0.06552564352750778,0.2636035680770874,0.08204668015241623,0.026442663744091988,0.870961853338498
eval_2025_disturbance_burst_mild_00,baseline,sinusoid,disturbance_burst,mild,3.5147657636806313,1,0.20770710706710815,0.1299079805612564,0.0136788384988904,0.12029718607664108,1.0,0.35000014305114746,0.08456036448478699,0.42369478940963745,0.47753581404685974,0.11832020431756973,0.8124449612545446
eval_2025_disturbance_burst_mild_00,adaptive,sinusoid,disturbance_burst,mild,3.5147657636806313,1,0.1668546050786972,0.0999128445982933,0.008759021759033203,0.09520655870437622,1.0,0.35000014305114746,0.11114145815372467,0.39233121275901794,0.3183572292327881,0.07740022242069244,0.8463226534077144
eval_2025_disturbance_burst_mild_01,baseline,sinusoid,disturbance_burst,mild,6.320994445384316,0,0.23063966631889343,0.14984345436096191,0.038634687662124634,0.16178420186042786,1.0,0.35000038146972656,0.09821730107069016,0.7182536721229553,0.5698893070220947,0.25244829058647156,0.7940255286347784
eval_2025_disturbance_burst_mild_01,adaptive,sinusoid,disturbance_burst,mild,6.320994445384316,0,0.16425064206123352,0.11067130416631699,0.017680084332823753,0.11924023181200027,1.0,0.35000038146972656,0.11235232651233673,0.6661023497581482,0.3810983896255493,0.16902196407318115,0.8485293180877592
eval_2025_disturbance_burst_mild_02,baseline,figure8,disturbance_burst,mild,7.936387951601262,0,0.216346874833107,0.1589874029159546,0.03532254323363304,0.14118482172489166,1.0,0.34999990463256836,0.13310271501541138,2.4455020427703857,0.4434306025505066,0.27228209376335144,0.8054558610434115
eval_2025_disturbance_burst_mild_02,adaptive,figure8,disturbance_burst,mild,7.936387951601262,0,0.17020012438297272,0.12517189979553223,0.017399854958057404,0.11352378129959106,1.0,0.34999990463256836,0.13819380104541779,2.4495813846588135,0.2959338128566742,0.18079043924808502,0.8434959955886899
eval_2025_disturbance_burst_mild_03,baseline,lane_change,disturbance_burst,mild,5.67824984570286,0,0.18231651186943054,0.11690612137317657,0.012943526729941368,0.106974296271801,1.0,0.34999990463256836,0.0987759456038475,0.5657317042350769,0.4474813938140869,0.16306479275226593,0.8333375374477081
eval_2025_disturbance_burst_mild_03,adaptive,lane_change,disturbance_burst,mild,5.67824984570286,0,0.13131213188171387,0.08650700002908707,0.009168148040771484,0.07303252816200256,1.0,0.34999990463256836,0.1085500568151474,0.5625200867652893,0.2868543565273285,0.1029311940073967,0.8769440094840505
eval_2025_disturbance_burst_medium_00,baseline,sinusoid,disturbance_burst,medium,7.933797263996703,1,0.24354706704616547,0.13912510871887207,0.09699951857328415,0.10505610704421997,1.0,0.34999990463256836,0.09389174729585648,0.8462405800819397,0.6705731153488159,0.34432533383369446,0.7838425820090396
eval_2025_disturbance_burst_medium_00,adaptive,sinusoid,disturbance_burst,medium,7.933797263996703,1,0.17206250131130219,0.10374460369348526,0.07313523441553116,0.07414279878139496,1.0,0.34999990463256836,0.106239914894104,0.7779097557067871,0.4686855971813202,0.23456880450248718,0.841926550010613
eval_2025_disturbance_burst_medium_01,baseline,sinusoid,disturbance_burst,medium,7.832512235716881,0,0.22808793187141418,0.13729462027549744,0.08075927942991257,0.13211053609848022,1.0,0.34999990463256836,0.09833089262247086,0.7829015851020813,0.5968822240829468,0.3317703604698181,0.7960542582171399
eval_2025_disturbance_burst_medium_01,adaptive,sinusoid,disturbance_burst,medium,7.832512235716881,0,0.15763112902641296,0.10115918517112732,0.04505603015422821,0.09470771998167038,1.0,0.34999990463256836,0.11429325491189957,0.7605719566345215,0.4090827703475952,0.22220169007778168,0.8541648004658715
eval_2025_disturbance_burst_medium_02,baseline,figure8,disturbance_burst,medium,7.456206634076961,0,0.22153013944625854,0.1757906675338745,0.05030263215303421,0.07937612384557724,1.0,0.34999990463256836,0.17849929630756378,5.4212212562561035,0.5187996029853821,0.28925028443336487,0.8012917712937117
eval_2025_disturbance_burst_medium_02,adaptive,figure8,disturbance_burst,medium,7.456206634076961,0,0.17499740421772003,0.14467009902000427,0.03436215594410896,0.06073985993862152,1.0,0.34999990463256836,0.18317513167858124,5.598595142364502,0.40446051955223083,0.22979040443897247,0.8394591998196949
eval_2025_disturbance_burst_medium_03,baseline,figure8,disturbance_burst,medium,5.176976097000468,0,0.25292620062828064,0.15988020598888397,0.004538266453891993,0.11324623972177505,1.0,0.34999990463256836,0.11458267271518707,2.0892858505249023,0.6599998474121094,0.21120136976242065,0.7765251867800855
eval_2025_disturbance_burst_medium_03,adaptive,figure8,disturbance_burst,medium,5.176976097000468,0,0.19488123059272766,0.12774260342121124,0.0063798013143241405,0.08125899732112885,1.0,0.34999990463256836,0.12341611832380295,2.014676570892334,0.47225478291511536,0.15547843277454376,0.8229323914443922
eval_2025_disturbance_burst_severe_00,baseline,lane_change,disturbance_burst,severe,5.914882940510166,1,0.31296101212501526,0.1991204470396042,0.011844542808830738,0.16020894050598145,1.0,0.34999990463256836,0.13146492838859558,2.235078811645508,0.7768268585205078,0.3165132999420166,0.7312784230048329
eval_2025_disturbance_burst_severe_00,adaptive,lane_change,disturbance_burst,severe,5.914882940510166,1,0.23199033737182617,0.15203416347503662,0.009302115067839622,0.12897486984729767,1.0,0.34999990463256836,0.13956646621227264,1.9387643337249756,0.5367583632469177,0.22275370359420776,0.7929537852872525
eval_2025_disturbance_burst_severe_01,baseline,spline,disturbance_burst,severe,7.673078371370083,0,0.27469608187675476,0.17263975739479065,0.0749674066901207,0.14198759198188782,1.0,0.34999990463256836,0.11102589964866638,1.2727738618850708,0.6936349272727966,0.3689247965812683,0.7598030060420875
eval_2025_disturbance_burst_severe_01,adaptive,spline,disturbance_burst,severe,7.673078371370083,0,0.20499131083488464,0.13503655791282654,0.04605567455291748,0.10370797663927078,1.0,0.34999990463256836,0.12110061198472977,1.211415410041809,0.46651726961135864,0.25988897681236267,0.8146543950472113
eval_2025_disturbance_burst_severe_02,baseline,circle,disturbance_burst,severe,4.54409380347901,0,0.3935807943344116,0.253930002450943,0.025444183498620987,0.21763676404953003,1.0,0.34999990463256836,0.1208641305565834,1.505687952041626,0.9236749410629272,0.35850289463996887,0.6746368085429756
eval_2025_disturbance_burst_severe_02,adaptive,circle,disturbance_burst,severe,4.54409380347901,0,0.3068706691265106,0.20316536724567413,0.025753231719136238,0.15893881022930145,1.0,0.34999990463256836,0.15974925458431244,1.4154996871948242,0.6917387247085571,0.27658483386039734,0.7357457493947375
eval_2025_disturbance_burst_severe_03,baseline,spline,disturbance_burst,severe,5.533570445791907,0,0.2890619933605194,0.17403753101825714,0.0052697076462209225,0.17472366988658905,1.0,0.34999990463256836,0.09794306755065918,1.0642024278640747,0.813361644744873,0.2711627185344696,0.7489657730582497
eval_2025_disturbance_burst_severe_03,adaptive,spline,disturbance_burst,severe,5.533570445791907,0,0.21548700332641602,0.13272085785865784,0.009252192452549934,0.13315345346927643,1.0,0.34999990463256836,0.107053741812706,1.0357811450958252,0.60115647315979,0.19912876188755035,0.8061487474421636
eval_2026_friction_shift_mild_00,baseline,spline,friction_shift,mild,7.698434073107828,1,0.07620074599981308,0.049156345427036285,0.05408282205462456,0.02348211221396923,1.0,0.34999990463256836,0.06585824489593506,0.9136605858802795,0.06012973561882973,0.04645616188645363,0.926630170586967
eval_2026_friction_shift_mild_00,adaptive,spline,friction_shift,mild,7.698434073107828,1,0.06895146518945694,0.04469668120145798,0.02237512171268463,0.01892768405377865,1.0,0.34999990463256836,0.06784750521183014,0.9216258525848389,0.05000310763716698,0.03222587704658508,0.9333719800110972
eval_2026_friction_shift_mild_01,baseline,figure8,friction_shift,mild,3.793142060294959,0,0.05636212229728699,0.04935021698474884,0.054246935993433,0.04167034476995468,1.0,0.35000014305114746,0.08496920019388199,1.5811909437179565,0.07479251176118851,0.045560240745544434,0.9451967970743331
eval_2026_friction_shift_mild_01,adaptive,figure8,friction_shift,mild,3.793142060294959,0,0.04663078114390373,0.03725875914096832,0.012530225329101086,0.0325622521340847,1.0,0.35000014305114746,0.08800553530454636,1.6357524394989014,0.03916920721530914,0.0253914687782526,0.9544397296877497
