shift_type,relative_time,error_primary_mean,error_reference_mean,error_gap_mean,disturbance_pred_error_mean,gain_mean,uncertainty_mean,delay_error_mean
disturbance_burst,4.850000000000006,0.06098410099766225,0.05083862236155173,0.010145478636110518,0.001616305281307959,0.9958376781089454,0.09818968451840367,-0.0007738902056873091
disturbance_burst,4.900000000000006,0.059952308437874954,0.04990213574222691,0.010050172695648042,0.0015302787812105372,0.9958181634953809,0.09863785094386983,-0.0008606210088329414
disturbance_burst,4.9500000000000055,0.05884303338012844,0.0489162647820673,0.009926768598061138,0.001461484960050433,0.9959543017112862,0.09853763016762898,-0.0008171928936313513
disturbance_burst,5.000000000000005,0.05766598076587233,0.04788941540824149,0.009776565357630843,0.0013925900963471477,0.9960768111666638,0.09843656881625344,-0.0006815966883304593
disturbance_burst,5.050000000000006,0.056397549983497976,0.04679060155992567,0.009606948423572306,0.0013239869784015042,0.9962584659833166,0.09847155198980885,-0.0004956477908235845
disturbance_burst,5.100000000000006,0.05504678920097685,0.04562694905663515,0.009419840144341704,0.0012770230465321449,0.9959935378083147,0.09890529568476272,-0.00014837974140128086
disturbance_burst,5.150000000000006,0.053662176079312784,0.04444650180764921,0.009215674271663574,0.0012945276102031779,0.9956375764991737,0.09932945898367058,0.00013153391346560107
disturbance_burst,5.200000000000006,0.05228582892758511,0.04327809827354974,0.009007730654035373,0.001361429982188884,0.9955375081192811,0.09914344724461027,0.00010043223968361734
disturbance_burst,5.250000000000006,0.05102403815733882,0.04221462777608806,0.008809410381250764,0.0014132508192277924,0.9949133843313254,0.09966257676878518,0.00027825264399755823
disturbance_burst,5.300000000000006,0.049745658308661546,0.041132348819974615,0.00861330948868693,0.001410438067920115,0.9944638441474556,0.10033525248120831,0.0005211830428754977
disturbance_burst,5.350000000000006,0.04847620684929411,0.04005675050228817,0.008419456347005937,0.0013872594340329618,0.9938929383868128,0.10141914548394286,0.0006574229371588685
disturbance_burst,5.400000000000006,0.04722716857510474,0.038998311739358055,0.008228856835746687,0.0014152038126332355,0.9935778048869031,0.10210735965301496,0.0008323378572813068
disturbance_burst,5.450000000000006,0.04601711222065116,0.037983392991690214,0.008033719228960949,0.0015191209278899273,0.9927513719788921,0.10357468903569127,0.0011149099389953724
disturbance_burst,5.500000000000006,0.04485274264051201,0.03701725350893199,0.007835489131580026,0.001605945063174018,0.9911969295708166,0.10596524228455659,0.0015987935507821307
disturbance_burst,5.550000000000006,0.043749996072106355,0.03612064199269089,0.007629354079415465,0.001574676634601169,0.9890422084527574,0.10915219743403233,0.0021781689272119026
disturbance_burst,5.600000000000007,0.04270421844769107,0.03528897427612349,0.007415244171567574,0.0015001342768968552,0.9859692389782525,0.11354332865309769,0.0033288209471530766
disturbance_burst,5.650000000000007,0.04172969128760892,0.03453015965186647,0.007199531635742454,0.0014362237591262707,0.9832032217506654,0.11759832366177844,0.003947873214403608
disturbance_burst,5.700000000000006,0.040983675430258805,0.03395814925174658,0.007025526178512223,0.0014361880911490225,0.9809091792551465,0.12097755453209694,0.004690600743913182
disturbance_burst,5.750000000000006,0.04035544983681598,0.033484603699072975,0.006870846137743004,0.001471712920680351,0.9791663538513401,0.1235609111492643,0.005769913807419802
disturbance_burst,5.800000000000006,0.03976280731241869,0.03304770519188992,0.006715102120528775,0.001526692310670344,0.9782379740447211,0.12481505955012791,0.0074572039930422065
disturbance_burst,5.850000000000007,0.03923716584789379,0.03265988305199434,0.006577282795899447,0.001556653644766068,0.9777236158982768,0.1255454973419782,0.010012060071432877
disturbance_burst,5.900000000000007,0.038772987844141904,0.03230079092023169,0.006472196923910212,0.001573051731992712,0.9771185055857641,0.12638125756466828,0.013990839967836222
disturbance_burst,5.950000000000006,0.03837377656827958,0.031966298016867525,0.006407478551412056,0.0015335469969177343,0.9765360527421606,0.12713399099853834,0.019750748434639455
disturbance_burst,6.000000000000007,0.03805673108270717,0.03166491644079815,0.006391814641909022,0.0015040164306775118,0.9758858987282801,0.12764097347314154,0.029925891637253045
actuator_delay+disturbance_burst,-1.5,0.01934831386308714,0.021092034555623827,-0.0017437206925366884,0.0013421825915962721,0.9747798045360913,0.14631579583119522,0.010052803732902753
actuator_delay+disturbance_burst,-1.45,0.019498470149455025,0.021274400369709182,-0.0017759302202541571,0.0012919987987162766,0.9722655469126934,0.14937814096637578,0.01190015051707215
actuator_delay+disturbance_burst,-1.4,0.019695426809341405,0.021434560656172972,-0.001739133846831567,0.001208064501343758,0.9713950354073883,0.15174957234116285,0.012944192381879955
actuator_delay+disturbance_burst,-1.3499999999999999,0.019941008708300213,0.021626101325508084,-0.0016850926172078708,0.0011510794181184127,0.9702840943597748,0.15413805395465394,0.014744006744353217
actuator_delay+disturbance_burst,-1.2999999999999998,0.02016742230137413,0.021793662614761036,-0.0016262403133869043,0.001106122260851024,0.9677816734702235,0.1581059040983118,0.019865610529030606
actuator_delay+disturbance_burst,-1.2499999999999998,0.020354404344057834,0.021903930654801278,-0.0015495263107434439,0.001306216689219639,0.9654959029096694,0.16117290440575058,0.02579511438150981
actuator_delay+disturbance_burst,-1.1999999999999997,0.020493947715474404,0.021954780013850324,-0.00146083229837592,0.0017458008924259825,0.9631146281557184,0.16431406819307645,0.03414106218247254
actuator_delay+disturbance_burst,-1.1499999999999997,0.020586709702440437,0.021967578755731167,-0.0013808690532907293,0.0018284420972902893,0.9621625723125227,0.1669969183649024,0.04323959847036113
actuator_delay+disturbance_burst,-1.0999999999999996,0.02063544056355038,0.021960132745707437,-0.0013246921821570556,0.0016488968212927397,0.9625759193679516,0.1669401152777103,0.04888941611037378
actuator_delay+disturbance_burst,-1.0499999999999996,0.020641196943965292,0.02194930397782857,-0.0013081070338632796,0.001514149665731644,0.9632909577007449,0.1669583508823554,0.052909215955810766
actuator_delay+disturbance_burst,-0.9999999999999996,0.02062066760999594,0.02195273293104924,-0.0013320653210532989,0.0014340056737119152,0.9628392466742478,0.16769378027304863,0.05943047236306836
actuator_delay+disturbance_burst,-0.9499999999999995,0.020572319681427278,0.021948398609330084,-0.001376078927902806,0.0013048073092135858,0.9621976458860139,0.16913998891027532,0.06261450736252785
actuator_delay+disturbance_burst,-0.8999999999999995,0.020501354429109355,0.02192345831566664,-0.0014221038865572834,0.0012130087969318636,0.9630627772345907,0.16848640984320581,0.06552979941519092
actuator_delay+disturbance_burst,-0.8499999999999994,0.020407607623275953,0.0218693117869135,-0.0014617041636375457,0.0012408339709260412,0.9634817596098907,0.16688576409618447,0.0675455077167847
actuator_delay+disturbance_burst,-0.7999999999999994,0.020283525147457192,0.021776708976124153,-0.00149318382866696,0.0012758063066456177,0.963614466436556,0.166334323064899,0.07158990763185168
